,总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),净资产收益率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重(%),非主营比重(%),主营利润比重(%),流动比率(%),速动比率(%),现金比率(%),利息支付倍数(%),资产负债率(%),长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),基本每股收益(元),每股净资产(元),每股经营活动产生的现金流量净额(元),主营业务收入(万元),主营业务利润(万元),营业利润(万元),投资收益(万元),营业外收支净额(万元),利润总额(万元),净利润(万元),净利润(扣除非经常性损益后)(万元),经营活动产生的现金流量净额(万元),现金及现金等价物净增加额(万元),总资产(万元),流动资产(万元),总负债(万元),流动负债(万元),股东权益不含少数股东权益(万元),净资产收益率加权(%),应收账款周转率(次),应收账款周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),存货周转天数(天),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),code
227,6.57,18.46,6.85,9.83,8.04,80.75,7.43,10.39,62.51,10.26,6.57,18.29,4.16,6.35,219,2.2,1.6,63.35,-542.1,36.03,,63.97,,398.09,56.32,,,76.07,32.72,56.17,,16.44,17.1,133.31,12.41,14.16,0.63,6.38,0.55,100939,18630,8119,152,388,8507,7578,7211,13278,4754,114245,90334,41163,41048,72959,10.82,4.89,55.21,3.04,3.59,0.92,88.72,292.81,1.18,228.33,0.13,0.12,1.77,0.32,32.35,300543
228,0.79,15.15,0.99,1.93,1.79,84.25,2.1,1.99,8.85,1.99,0.79,14.57,9.88,3.26,829.2,0.72,0.49,8.79,270.15,60.22,-0.31,39.78,4.43,84.62,151.36,143.13,10.03,74.75,159.08,138.86,174.28,47.67,13.43,-68.49,54.77,80.86,0.1,1.95,0.27,95165,14415,1699,17,40,1738,2000,1067,472,-1887,252692,92768,152161,128390,100398,3.05,3.13,86.31,3.13,0.79,0.47,86.14,571.79,1.2,224.61,0.01,0,0.24,0,0.37,603386
229,-1.88,23.64,-2,-47.08,-74.68,71.49,-74.63,-15.94,-7.33,-8.56,-1.88,34.27,82.22,7.93,-31.66,0.85,0.82,50.1,-93.69,78,-4.24,22,28.31,134.5,354.56,125.12,56.27,55.59,286.14,327.47,137.6,18.01,-27.12,-527.91,-15.98,18.21,-0.07,0.24,-0.04,9893,2339,-7389,-588,2,-7386,-7187,-7723,-3137,20096,392137,145295,305870,171477,45097,-14.76,0.5,535.4,1.95,0.09,0.03,138.38,10037.17,0.08,3543.31,-0.32,-0.01,0.55,-0.01,-1.83,000068
230,1.23,24.26,1.26,7.86,7.04,74.96,6.03,1.39,10.77,1.59,1.23,27.12,13.01,-1.53,347.68,2.11,1.7,20.65,536.91,22.37,0,77.63,0,99.66,28.81,143.3,0,62.03,72.22,26.78,190.42,0,12.37,7.58,3.77,6.36,0.09,2.1,0.69,168986,40988,11904,-66,-115,11789,8760,8306,-7845,-16534,826271,362992,184818,171808,628243,1.4,1.01,268.55,2.1,0.76,0.21,128.85,1294.34,0.49,550.8,-0.05,-0.01,-0.77,-0.04,-4.57,002389
231,12.36,39.03,12.38,39.67,26.96,60.03,23.11,15.4,93.07,15.06,12.36,43.74,7.14,0.47,144.47,3.97,3.12,131.58,-1286.89,17.87,,82.13,,374.44,21.76,,,84.65,35.99,21.61,,21.84,-8.87,-9.09,16.76,10.58,0.88,5.71,1.11,30212.0,11792.0,8144.0,19.0,19.0,8163.0,6596.0,6533.0,8336.0,-1040.0,56456.0,39770.0,10091.0,10020.0,42838.0,15.75,2.39,113.04,2.02,1.81,0.54,133.93,503.92,0.76,353.17,0.28,0.15,1.19,0.83,83.2,300802
232,0.1,14.25,0.11,1.52,1.32,85.01,0.39,2.13,0.95,0.26,0.1,16.76,8.1,13.93,998.18,1.34,1.17,66.67,188.6,60.21,4.4,39.79,33.73,96.41,151.3,95.08,45.87,63.82,175.66,141.15,174.21,40.73,23.4,-88.85,14.55,11.99,0.05,2.2,0.03,8572203,1221222,112899,7599,9446,122345,185224,-18900,1652699,-70558,32440068,9764452,19531111,7280105,8676274,2.14,4.26,63.43,6.01,0.43,0.27,44.95,989.74,0.87,310.77,0.19,0.05,49.9,0.08,22.7,000725
233,7.3,22.63,8.94,12.78,10.63,77.1,9.79,13.21,62.41,15.55,7.3,21.21,8.44,24.04,206.24,1.05,0.77,19.21,1210.78,53.07,,46.93,,176.71,113.08,,,79.53,111.46,96.67,,25.53,194.08,1229.79,30.62,64.53,0.47,3.56,1.64,130356,29494,13862,3000,439,14301,9732,6153,9789,2644,174901,83414,92818,79353,73666,14.38,4.49,60.18,5.63,2.12,0.91,47.95,295.66,2,135.11,0.08,0.06,0.77,0.11,12.34,300686
234,3.47,42.3,3.18,15.17,11.89,56.78,9.93,5.55,57.85,5.53,3.47,41.03,21.03,-8.53,354.08,3.54,3,43.81,817.57,37.34,0.28,62.66,13.82,394.71,59.59,41.74,18.07,46.66,50.94,52.76,295.9,15.68,-30.23,38.46,20.64,-10.88,0.58,6.95,-0.16,299794,126809,35638,-3229,176,35814,29815,23542,-27238,-46225,858687,584608,320620,165232,537466,5.76,1.52,177.58,1.47,1.57,0.32,183.35,843.22,0.45,598.8,-0.09,-0.03,-0.91,-0.09,-16.48,000733
235,1.24,16.17,1.19,1.57,1.35,83.21,1.44,1.86,25.97,2.17,1.24,15.77,11.93,68.06,1074.33,2.18,1.89,35.89,630.83,42.97,0.05,57.03,2.32,1126.35,75.34,28.95,3.91,48.08,30.13,70.72,238.62,5.09,-4.05,-14.01,4.21,0.24,0.2,7.1,0.53,2364372,382308,31858,20493,3728,35586,26463,625,147093,32142,2749284,2276854,1181354,1045021,1425145,1.86,9.21,29.32,6,10.84,0.83,45.01,324.83,0.99,272.42,0.06,0.05,4.33,0.12,14.08,600060
236,2.97,32.22,3.01,7.52,5.82,66.79,5.75,3.83,11.79,3.83,2.97,31.17,9.91,4.99,551.74,2.99,2.39,117.82,-1079.88,22.36,0.07,77.64,3.81,296.53,28.81,34.16,4.5,81.42,42.87,28.72,539.17,26.07,8.55,6362.08,5.57,12.53,0.12,3.78,0.24,45339,14610,2638,122,10,2648,2606,1914,5313,-4502,87664,58488,19605,19546,68058,3.86,2.96,91.29,2.34,1.21,0.52,115.26,516.35,0.77,350.38,0.12,0.06,2.04,0.27,27.18,002835
237,9.13,35.04,8.65,31.06,22.99,64.18,20.03,12.02,50.72,15.45,11.77,35.93,9.28,11.56,151.94,2.92,2.51,56.0,2317.5,23.84,0.01,76.16,0.66,605.42,31.29,41.98,0.86,82.67,42.34,31.29,389.18,12.58,-13.83,0.22,24.43,3.16,0.39,3.19,-0.05,51813,18154,11914,1347,35,11948,10395,10219,7691,-2635,113683,77019,27097,26347,86478,12.77,1.22,222.02,2.53,1.14,0.43,106.77,625.14,0.6,452.26,0.15,0.07,0.74,0.28,29.19,603390
238,7.75,26.26,8.2,16.81,13.82,73.19,11.85,12.53,49.3,12.75,7.75,25.86,8.3,1.46,190.45,1.81,1.36,21.61,1219.47,39.24,0.23,60.76,6.05,210.01,64.59,63.06,9.06,51.68,69.34,62.51,256.43,25.67,5.53,30.81,32.68,14.39,0.48,2.92,-0.03,947004,248672,130845,2177,-274,130571,104230,100084,140230,-12777,1448782,838433,568544,462549,831819,15.01,2.36,114.39,3.59,1.71,0.69,75.2,390.23,1.18,228.6,0.15,0.1,1.25,0.25,30.32,600183
239,18.38,52.48,28.06,73.37,37.83,47.2,32.58,21.1,320.89,21.05,18.38,52.92,4.22,0.57,138.26,8.04,6.75,301.41,-2115.88,12.69,,87.31,,2760.58,14.54,,,72.69,6.32,13.46,,3.25,123.8,136.07,54.12,62.51,3.87,6.34,1.79,98488,51689,37263,92,123,37385,32267,31728,8038,35285,174609,164972,22159,20513,152919,35.3,6.63,40.7,2.32,12.44,0.86,116.32,313.55,0.93,291.42,0.08,0.05,0.25,0.36,39.19,300782
